Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      2.69     0.00                             std::_List_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > list_find<std::_List_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::_List_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_List_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      2.69     0.00                             std::_List_iterator<int> list_find<std::_List_iterator<int>, int>(std::_List_iterator<int>, std::_List_iterator<int>, int const&)
  0.00      2.69     0.00                             lowercase(char*)
  0.00      2.69     0.00                             lowercase(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      2.69     0.00                             query_key()
  0.00      2.69     0.00                             sort_scen(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      2.69     0.00                             statscopy(guy*, guy*)
  0.00      2.69     0.00                             uppercase(char*)
  0.00      2.69     0.00                             uppercase(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  0.00      2.69     0.00                             view_team(short, short, short, short)
  0.00      2.69     0.00                             yes_or_no(int)
  0.00      2.69     0.00                             ObjectType::ObjectType(unsigned char, unsigned char)
  0.00      2.69     0.00                             statistics::do_command()
  0.00      2.69     0.00                             statistics::right_walk()
  0.00      2.69     0.00                             statistics::add_command(short, short, short, short)
  0.00      2.69     0.00                             statistics::direct_walk()
  0.00      2.69     0.00                             statistics::set_command(short, short)
  0.00      2.69     0.00                             statistics::set_command(short, short, short, short)
  0.00      2.69     0.00                             statistics::try_command(short, short)
  0.00      2.69     0.00                             statistics::try_command(short, short, short, short)
  0.00      2.69     0.00                             statistics::walk_to_foe()
  0.00      2.69     0.00                             statistics::has_commands()
  0.00      2.69     0.00                             statistics::hit_response(walker*)
  0.00      2.69     0.00                             statistics::clear_command()
  0.00      2.69     0.00                             statistics::force_command(short, short, short, short)
  0.00      2.69     0.00                             statistics::right_blocked()
  0.00      2.69     0.00                             statistics::set_bit_flags(int, short)
  0.00      2.69     0.00                             statistics::yell_for_help(walker*)
  0.00      2.69     0.00                             statistics::clear_bit_flags()
  0.00      2.69     0.00                             statistics::forward_blocked()
  0.00      2.69     0.00                             statistics::query_bit_flags(int)
  0.00      2.69     0.00                             statistics::right_back_blocked()
  0.00      2.69     0.00                             statistics::right_forward_blocked()
  0.00      2.69     0.00                             statistics::statistics(walker*)
  0.00      2.69     0.00                             statistics::~statistics()
  0.00      2.69     0.00                             viewscreen::clear_text()
  0.00      2.69     0.00                             viewscreen::shift_text(int)
  0.00      2.69     0.00                             viewscreen::change_gamma(int)
  0.00      2.69     0.00                             viewscreen::change_speed(int)
  0.00      2.69     0.00                             viewscreen::display_text()
  0.00      2.69     0.00                             viewscreen::options_menu()
  0.00      2.69     0.00                             viewscreen::set_key_prefs()
  0.00      2.69     0.00                             viewscreen::continuous_input()
  0.00      2.69     0.00                             viewscreen::set_display_text(char const*, short)
  0.00      2.69     0.00                             viewscreen::clear()
  0.00      2.69     0.00                             viewscreen::input(SDL_Event const&)
  0.00      2.69     0.00                             viewscreen::redraw(LevelData*, bool)
  0.00      2.69     0.00                             viewscreen::redraw()
  0.00      2.69     0.00                             viewscreen::resize(char)
  0.00      2.69     0.00                             viewscreen::resize(short, short, short, short)
  0.00      2.69     0.00                             viewscreen::refresh()
  0.00      2.69     0.00                             viewscreen::draw_obs(LevelData*)
  0.00      2.69     0.00                             viewscreen::draw_obs()
  0.00      2.69     0.00                             viewscreen::view_team(short, short, short, short)
  0.00      2.69     0.00                             viewscreen::view_team()
  0.00      2.69     0.00                             viewscreen::viewscreen(short, short, short, short, short)
  0.00      2.69     0.00                             viewscreen::~viewscreen()
  0.00      2.69     0.00                             TroopResult::get_family()
  0.00      2.69     0.00                             TroopResult::lost_level()
  0.00      2.69     0.00                             TroopResult::get_XP_base()
  0.00      2.69     0.00                             TroopResult::get_XP_gain()
  0.00      2.69     0.00                             TroopResult::get_tallies()
  0.00      2.69     0.00                             TroopResult::gained_level()
  0.00      2.69     0.00                             TroopResult::get_class_name[abi:cxx11]()
  0.00      2.69     0.00                             TroopResult::get_gained_specials[abi:cxx11]()
  0.00      2.69     0.00                             TroopResult::get_HP()
  0.00      2.69     0.00                             TroopResult::is_new()
  0.00      2.69     0.00                             TroopResult::is_dead()
  0.00      2.69     0.00                             TroopResult::draw_guy(int, int, int)
  0.00      2.69     0.00                             TroopResult::get_name[abi:cxx11]()
  0.00      2.69     0.00                             TroopResult::get_level()
  0.00      2.69     0.00                             TroopResult::TroopResult(guy*, walker*)
  0.00      2.69     0.00                             micropather::MicroPather::GoalReached(micropather::PathNode*, void*, void*, std::vector<void*, std::allocator<void*> >*)
  0.00      2.69     0.00                             micropather::MicroPather::StatesInPool(std::vector<void*, std::allocator<void*> >*)
  0.00      2.69     0.00                             micropather::MicroPather::GetNodeNeighbors(micropather::PathNode*, std::vector<micropather::NodeCost, std::allocator<micropather::NodeCost> >*)
